timestamp,iface,internal_ip,external_ip,server_id,server_name,ping_ms,jitter_ms,download_mbps,upload_mbps,result_url
2025-12-24T12:00:34Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.009,0.159,343.438568,192.665448,3TEL
2025-12-24T12:10:20Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,3.983,0.082,638.01188,399.165528,3TEL
2025-12-24T12:20:25Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,3.984,0.069,620.555224,304.347024,3TEL
2025-12-24T12:30:21Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.608,0.137,609.18092,395.397048,3TEL
2025-12-24T12:40:30Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.99,0.057,437.097,394.750928,3TEL
2025-12-24T12:50:24Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.26,0.135,619.5564,388.883256,3TEL
2025-12-24T13:00:36Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.971,0.112,328.985272,103.217456,3TEL
2025-12-24T13:10:26Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.906,0.12,601.65136,327.76724,3TEL
2025-12-24T13:20:25Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.017,0.208,603.343864,275.837928,3TEL
2025-12-24T13:30:25Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.027,0.166,565.865728,378.494312,3TEL
2025-12-24T13:40:30Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.997,0.062,369.189648,393.017672,3TEL
2025-12-24T13:50:30Z,eth0.70,192.168.70.3,138.97.240.197,63107,Global Web Telecom,4.251,0.101,626.242032,395.204336,3TEL
2025-12-24T14:00:33Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.267,1.315,349.71684,364.915976,3TEL
2025-12-24T14:10:21Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.051,0.092,622.590936,399.574896,3TEL
2025-12-24T14:20:22Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.936,0.234,508.130384,394.909384,3TEL
2025-12-24T14:30:29Z,eth0.70,192.168.70.3,138.97.240.197,63107,Global Web Telecom,4.298,0.127,625.247216,401.469624,3TEL
2025-12-24T14:40:29Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.468,0.121,441.79552,395.221968,3TEL
2025-12-24T14:50:21Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,3.978,0.042,624.698912,401.19928,3TEL
2025-12-24T15:00:33Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.947,0.09,474.03668,377.137904,3TEL
2025-12-24T15:10:22Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.955,0.174,648.20052,410.886432,3TEL
2025-12-24T15:20:22Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.219,0.096,591.648912,391.582232,3TEL
2025-12-24T15:30:24Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.122,0.384,573.873904,390.267528,3TEL
2025-12-24T15:40:30Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,3.983,0.025,296.419432,394.969456,3TEL
2025-12-24T15:50:22Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.189,0.116,566.197176,392.228488,3TEL
2025-12-24T16:00:28Z,eth0.70,192.168.70.3,138.97.240.197,63107,Global Web Telecom,4.5,0.271,553.084192,429.715968,3TEL
2025-12-24T16:10:24Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.241,0.229,566.628552,393.026792,3TEL
2025-12-24T16:20:26Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,4.002,0.101,488.636192,395.265344,3TEL
2025-12-24T16:30:26Z,eth0.70,192.168.70.3,138.97.240.197,62495,Velosch Telecom,4.165,0.08,626.862864,292.803944,3TEL
2025-12-24T16:40:24Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.955,0.116,366.349416,396.989176,3TEL
2025-12-24T16:50:25Z,eth0.70,192.168.70.3,138.97.240.197,62495,Velosch Telecom,4.203,0.781,623.20208,394.853376,3TEL
2025-12-24T17:00:30Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.89,0.1,329.611344,396.378544,3TEL
2025-12-24T17:10:24Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,3.983,0.077,595.194552,396.419976,3TEL
2025-12-24T17:20:25Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.933,0.125,598.920584,310.78364,3TEL
2025-12-24T17:30:31Z,eth0.70,192.168.70.3,138.97.240.197,62495,Velosch Telecom,4.151,0.171,612.951136,403.92572,3TEL
2025-12-24T17:40:33Z,eth0.70,192.168.70.3,138.97.240.197,21107,CLICK & NAVEGUE,4.101,0.374,294.345984,300.7732,3TEL
2025-12-24T17:50:21Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.981,0.078,536.00224,392.536856,3TEL
2025-12-24T18:00:33Z,eth0.70,192.168.70.3,138.97.240.197,63107,Global Web Telecom,4.217,0.074,569.616184,383.756424,3TEL
2025-12-24T18:10:30Z,eth0.70,192.168.70.3,138.97.240.197,63107,Global Web Telecom,4.33,5.207,625.476096,392.738264,3TEL
2025-12-24T18:20:30Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.925,0.124,589.091112,399.104144,3TEL
2025-12-24T18:30:28Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,3.988,0.292,576.436264,398.764528,3TEL
2025-12-24T18:40:33Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.774,0.1,332.303768,435.687408,3TEL
2025-12-24T18:50:25Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.961,0.166,641.133576,393.633432,3TEL
2025-12-24T19:00:29Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,5.721,0.44,286.397656,395.903672,3TEL
2025-12-24T19:10:21Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.964,0.107,555.313904,390.930632,3TEL
2025-12-24T19:20:24Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.101,0.078,606.152424,379.040568,3TEL
2025-12-24T19:30:23Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.916,0.103,630.69808,409.27724,3TEL
2025-12-24T19:40:32Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.868,0.158,382.831192,370.130952,3TEL
2025-12-24T19:50:22Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.179,0.197,577.1824,408.969656,3TEL
2025-12-24T20:00:31Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.909,0.112,435.49472,412.498,3TEL
2025-12-24T20:10:23Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,4.095,0.115,581.698664,397.373336,3TEL
2025-12-24T20:20:29Z,eth0.70,192.168.70.3,138.97.240.197,63107,Global Web Telecom,4.269,0.15,620.990816,394.366608,3TEL
2025-12-24T20:30:23Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,3.967,0.127,612.276816,390.001336,3TEL
2025-12-24T20:40:29Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.067,0.204,404.040704,395.018928,3TEL
2025-12-24T20:50:26Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.263,0.452,377.644136,401.133088,3TEL
2025-12-24T21:00:30Z,eth0.70,192.168.70.3,138.97.240.197,63107,Global Web Telecom,4.856,0.468,612.905336,343.7866,3TEL
2025-12-24T21:10:34Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.988,0.09,499.621008,413.381864,3TEL
2025-12-24T21:20:23Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,3.961,0.068,509.263888,396.434776,3TEL
2025-12-24T21:30:28Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.228,0.114,478.936064,395.396664,3TEL
2025-12-24T21:40:30Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.839,0.112,414.886416,398.261256,3TEL
2025-12-24T21:50:28Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.92,0.094,560.142648,412.31892,3TEL
2025-12-24T22:00:26Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,4.879,0.104,434.615896,435.042296,3TEL
2025-12-24T22:10:22Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,4.106,0.145,520.569992,391.795088,3TEL
2025-12-24T22:20:26Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,3.905,0.079,313.187648,410.682936,3TEL
2025-12-24T22:30:21Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,4.228,0.026,537.796056,391.761952,3TEL
2025-12-24T22:40:29Z,eth0.70,192.168.70.3,138.97.240.197,63107,Global Web Telecom,4.277,0.158,427.288024,389.239096,3TEL
2025-12-24T22:50:19Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.121,0.186,597.420104,397.929248,3TEL
2025-12-24T23:00:34Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,3.979,0.102,536.963408,379.985448,3TEL
2025-12-24T23:10:21Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.828,0.143,616.85404,390.300424,3TEL
2025-12-24T23:20:20Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.786,0.16,608.255912,392.276544,3TEL
2025-12-24T23:30:29Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.836,0.085,644.630984,393.34944,3TEL
2025-12-24T23:40:29Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.356,0.128,435.553992,392.267296,3TEL
2025-12-24T23:50:20Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.828,0.117,641.659576,391.102768,3TEL
2025-12-25T00:00:37Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,3.968,0.064,343.048032,239.496936,3TEL
2025-12-25T00:10:22Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.232,0.031,597.585632,394.6424,3TEL
2025-12-25T00:20:22Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,4.315,0.206,493.767968,392.81916,3TEL
2025-12-25T00:30:29Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,3.909,0.069,616.389848,398.260184,3TEL
2025-12-25T00:40:29Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.018,0.087,413.494512,396.148736,3TEL
2025-12-25T00:50:20Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.97,0.07,545.725904,407.114448,3TEL
2025-12-25T01:00:30Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.822,0.129,406.595088,396.420096,3TEL
2025-12-25T01:10:23Z,eth0.70,192.168.70.3,138.97.240.197,31133,FORÇA E AÇÃO TELECOM,4.033,0.085,543.911736,391.114432,3TEL
2025-12-25T01:20:20Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.798,0.078,564.339304,394.680592,3TEL
2025-12-25T01:30:23Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,3.968,0.101,509.052192,398.175648,3TEL
2025-12-25T01:40:30Z,eth0.70,192.168.70.3,138.97.240.197,27078,Mega Net Telecom Ltda,4.53,0.136,414.775792,390.252712,3TEL
2025-12-25T01:50:22Z,eth0.70,192.168.70.3,138.97.240.197,39792,SpedyNet,4.256,0.032,580.802856,402.026208,3TEL
2025-12-25T02:00:30Z,eth0.70,192.168.70.3,138.97.240.197,52397,HBNets,4.18,0.29,342.352976,398.516488,3TEL
